"state_no_vec","z","z_true","pr_post"
"1119 1165 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1274 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2055 2105","-7 45","2105","0.0002 0.0002 0.0009 0.0012 0.0008 0.0005 0.0010 0.0015 0.0004 0.0015 0.0055 0.0010 0.0077 0.0106 0.0012 0.0004 0.0003 0.0004 0.0105 0.0007 0.0016 0.0033 0.0033 0.0008 0.0002 0.0147 0.0157 0.0089 0.0013 0.0007 0.0007 0.0028 0.0004 0.0003 0.0170 0.0126 0.0014 0.0023 0.0119 0.0150 0.0119 0.0187 0.0112 0.0098 0.0107 0.0091 0.0049 0.0013 0.0004 0.0004 0.0003 0.0181 0.0010 0.0032 0.0129 0.0007 0.0082 0.0127 0.0010 0.0174 0.0218 0.0106 0.0053 0.0217 0.0114 0.0250 0.0117 0.0119 0.0109 0.0088 0.0339 0.0571 0.0496 0.0108 0.0465 0.0599 0.0652 0.0151 0.0188 0.0203 0.0415 0.0476 0.0109 0.0014 0.0187 0.0237 0.0221 0.0012 0.0010 0.0008"
"1165 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2055 2105 2106 2155","-7 31","2105","0.0004 0.0013 0.0023 0.0011 0.0007 0.0011 0.0014 0.0006 0.0021 0.0097 0.0013 0.0072 0.0107 0.0011 0.0003 0.0004 0.0007 0.0120 0.0009 0.0017 0.0028 0.0024 0.0007 0.0196 0.0157 0.0154 0.0021 0.0008 0.0006 0.0023 0.0003 0.0002 0.0138 0.0120 0.0012 0.0015 0.0090 0.0100 0.0105 0.0166 0.0079 0.0088 0.0071 0.0080 0.0034 0.0013 0.0005 0.0004 0.0004 0.0115 0.0004 0.0041 0.0106 0.0006 0.0070 0.0084 0.0006 0.0146 0.0250 0.0086 0.0062 0.0177 0.0063 0.0251 0.0094 0.0093 0.0088 0.0075 0.0319 0.0548 0.0402 0.0102 0.0487 0.0633 0.0607 0.0149 0.0279 0.0282 0.0483 0.0527 0.0122 0.0021 0.0283 0.0286 0.0279 0.0019 0.0016 0.0013 0.0004 0.0004"
"1119 1165 1166 1167 1168 1169 1170 1171 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2055 2056 2105 2106 2155","7 47","2106","0.0002 0.0002 0.0009 0.0014 0.0010 0.0005 0.0007 0.0010 0.0001 0.0004 0.0018 0.0064 0.0012 0.0053 0.0074 0.0008 0.0003 0.0003 0.0005 0.0135 0.0009 0.0013 0.0024 0.0021 0.0005 0.0089 0.0134 0.0112 0.0020 0.0010 0.0006 0.0017 0.0003 0.0002 0.0084 0.0066 0.0009 0.0015 0.0065 0.0105 0.0089 0.0097 0.0071 0.0069 0.0077 0.0069 0.0037 0.0010 0.0003 0.0004 0.0003 0.0098 0.0005 0.0026 0.0080 0.0005 0.0068 0.0086 0.0009 0.0135 0.0192 0.0067 0.0047 0.0198 0.0083 0.0239 0.0117 0.0109 0.0109 0.0101 0.0309 0.0573 0.0520 0.0122 0.0470 0.0645 0.0707 0.0183 0.0289 0.0269 0.0508 0.0584 0.0156 0.0022 0.0319 0.0350 0.0334 0.0022 0.0022 0.0005 0.0023 0.0009 0.0009"
"1165 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","24 11","2056","0.0005 0.0019 0.0040 0.0020 0.0013 0.0015 0.0018 0.0010 0.0035 0.0199 0.0023 0.0090 0.0132 0.0013 0.0004 0.0007 0.0012 0.0234 0.0019 0.0024 0.0035 0.0029 0.0008 0.0132 0.0140 0.0202 0.0043 0.0016 0.0009 0.0026 0.0003 0.0099 0.0096 0.0014 0.0019 0.0066 0.0122 0.0125 0.0124 0.0059 0.0082 0.0076 0.0090 0.0039 0.0011 0.0004 0.0004 0.0005 0.0098 0.0005 0.0036 0.0094 0.0008 0.0065 0.0068 0.0006 0.0127 0.0223 0.0078 0.0047 0.0174 0.0089 0.0259 0.0114 0.0104 0.0093 0.0089 0.0305 0.0569 0.0408 0.0113 0.0425 0.0603 0.0562 0.0158 0.0279 0.0259 0.0468 0.0445 0.0126 0.0020 0.0265 0.0265 0.0262 0.0017 0.0004 0.0017 0.0006 0.0018 0.0008 0.0003 0.0008"
"1117 1119 1165 1166 1167 1168 1169 1170 1171 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1323 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2154 2155","-95 87","2006","0.0003 0.0004 0.0006 0.0027 0.0038 0.0027 0.0010 0.0012 0.0014 0.0003 0.0010 0.0054 0.0164 0.0027 0.0073 0.0092 0.0008 0.0003 0.0009 0.0012 0.0242 0.0020 0.0018 0.0029 0.0022 0.0005 0.0089 0.0112 0.0111 0.0039 0.0017 0.0007 0.0016 0.0002 0.0085 0.0055 0.0009 0.0014 0.0051 0.0094 0.0077 0.0079 0.0047 0.0042 0.0054 0.0053 0.0029 0.0012 0.0004 0.0004 0.0004 0.0079 0.0004 0.0029 0.0053 0.0004 0.0068 0.0060 0.0006 0.0140 0.0182 0.0067 0.0044 0.0172 0.0066 0.0207 0.0101 0.0095 0.0081 0.0068 0.0301 0.0512 0.0426 0.0089 0.0492 0.0612 0.0623 0.0138 0.0394 0.0334 0.0525 0.0551 0.0122 0.0031 0.0427 0.0386 0.0339 0.0030 0.0009 0.0025 0.0011 0.0029 0.0012 0.0006 0.0015"
"1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","-45 90","1956","0.0001 0.0001 0.0002 0.0002 0.0005 0.0017 0.0039 0.0016 0.0011 0.0008 0.0009 0.0002 0.0010 0.0033 0.0129 0.0019 0.0044 0.0063 0.0006 0.0002 0.0006 0.0014 0.0123 0.0015 0.0014 0.0019 0.0015 0.0004 0.0058 0.0060 0.0074 0.0036 0.0014 0.0006 0.0012 0.0039 0.0035 0.0007 0.0009 0.0028 0.0061 0.0062 0.0059 0.0029 0.0034 0.0029 0.0041 0.0019 0.0008 0.0003 0.0003 0.0003 0.0044 0.0002 0.0027 0.0048 0.0004 0.0050 0.0053 0.0004 0.0102 0.0180 0.0053 0.0045 0.0141 0.0054 0.0216 0.0083 0.0089 0.0080 0.0065 0.0299 0.0515 0.0385 0.0099 0.0500 0.0662 0.0631 0.0160 0.0526 0.0399 0.0629 0.0628 0.0156 0.0043 0.0553 0.0481 0.0416 0.0041 0.0014 0.0041 0.0017 0.0046 0.0020 0.0004 0.0011 0.0025"
"1117 1119 1165 1166 1167 1168 1169 1170 1171 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","48 -18","1957","0.0008 0.0008 0.0011 0.0050 0.0070 0.0041 0.0020 0.0018 0.0018 0.0005 0.0018 0.0075 0.0188 0.0040 0.0088 0.0115 0.0011 0.0003 0.0017 0.0021 0.0223 0.0034 0.0026 0.0036 0.0030 0.0005 0.0060 0.0090 0.0092 0.0046 0.0031 0.0011 0.0020 0.0052 0.0042 0.0012 0.0017 0.0041 0.0103 0.0090 0.0058 0.0039 0.0038 0.0045 0.0045 0.0029 0.0011 0.0003 0.0004 0.0004 0.0065 0.0005 0.0027 0.0065 0.0005 0.0062 0.0061 0.0006 0.0119 0.0163 0.0060 0.0036 0.0161 0.0068 0.0191 0.0099 0.0083 0.0089 0.0080 0.0274 0.0479 0.0383 0.0092 0.0445 0.0582 0.0555 0.0144 0.0475 0.0356 0.0543 0.0508 0.0136 0.0035 0.0478 0.0386 0.0341 0.0034 0.0013 0.0031 0.0015 0.0039 0.0017 0.0001 0.0004 0.0010 0.0020"
"1069 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2153 2154 2155","9 37","1958","0.0002 0.0002 0.0004 0.0003 0.0005 0.0009 0.0031 0.0061 0.0023 0.0018 0.0013 0.0013 0.0002 0.0004 0.0019 0.0046 0.0137 0.0027 0.0065 0.0087 0.0008 0.0002 0.0012 0.0022 0.0132 0.0021 0.0023 0.0027 0.0022 0.0004 0.0038 0.0045 0.0066 0.0041 0.0019 0.0009 0.0017 0.0032 0.0032 0.0010 0.0011 0.0023 0.0072 0.0071 0.0054 0.0024 0.0030 0.0028 0.0037 0.0018 0.0008 0.0003 0.0003 0.0004 0.0058 0.0003 0.0026 0.0052 0.0004 0.0049 0.0051 0.0005 0.0100 0.0177 0.0057 0.0042 0.0138 0.0066 0.0213 0.0091 0.0091 0.0071 0.0070 0.0300 0.0519 0.0376 0.0091 0.0496 0.0686 0.0628 0.0147 0.0471 0.0365 0.0590 0.0639 0.0150 0.0035 0.0532 0.0455 0.0409 0.0035 0.0016 0.0034 0.0018 0.0041 0.0020 0.0005 0.0011 0.0024"
"1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","4 62","1908","0.0002 0.0001 0.0004 0.0005 0.0006 0.0025 0.0032 0.0017 0.0010 0.0010 0.0010 0.0001 0.0003 0.0011 0.0031 0.0077 0.0018 0.0050 0.0069 0.0007 0.0002 0.0010 0.0012 0.0089 0.0017 0.0016 0.0024 0.0020 0.0004 0.0021 0.0026 0.0032 0.0025 0.0018 0.0008 0.0015 0.0022 0.0017 0.0009 0.0011 0.0021 0.0075 0.0067 0.0048 0.0023 0.0021 0.0029 0.0034 0.0021 0.0006 0.0002 0.0003 0.0003 0.0050 0.0004 0.0017 0.0049 0.0005 0.0045 0.0059 0.0007 0.0093 0.0133 0.0072 0.0031 0.0146 0.0083 0.0196 0.0100 0.0104 0.0109 0.0089 0.0296 0.0523 0.0452 0.0111 0.0508 0.0665 0.0687 0.0181 0.0496 0.0381 0.0648 0.0614 0.0181 0.0040 0.0531 0.0462 0.0430 0.0037 0.0019 0.0039 0.0023 0.0055 0.0026 0.0003 0.0007 0.0018 0.0034"
"1069 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","5 69","1909","0.0001 0.0001 0.0002 0.0002 0.0002 0.0004 0.0013 0.0023 0.0009 0.0008 0.0007 0.0008 0.0002 0.0009 0.0017 0.0050 0.0011 0.0038 0.0056 0.0006 0.0002 0.0006 0.0009 0.0045 0.0011 0.0014 0.0019 0.0017 0.0003 0.0014 0.0014 0.0018 0.0017 0.0011 0.0007 0.0014 0.0012 0.0015 0.0009 0.0011 0.0018 0.0070 0.0074 0.0041 0.0021 0.0021 0.0020 0.0034 0.0021 0.0004 0.0002 0.0002 0.0002 0.0045 0.0006 0.0015 0.0055 0.0008 0.0032 0.0072 0.0008 0.0069 0.0127 0.0089 0.0029 0.0118 0.0102 0.0217 0.0119 0.0113 0.0123 0.0135 0.0306 0.0586 0.0433 0.0131 0.0481 0.0718 0.0661 0.0194 0.0488 0.0390 0.0638 0.0634 0.0170 0.0039 0.0547 0.0471 0.0449 0.0040 0.0025 0.0040 0.0029 0.0065 0.0034 0.0004 0.0011 0.0024 0.0046"
"1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","13 22","1859","0.0003 0.0003 0.0006 0.0006 0.0010 0.0034 0.0038 0.0017 0.0010 0.0011 0.0011 0.0005 0.0015 0.0032 0.0066 0.0016 0.0059 0.0076 0.0008 0.0002 0.0012 0.0012 0.0062 0.0014 0.0017 0.0024 0.0020 0.0004 0.0018 0.0021 0.0019 0.0016 0.0012 0.0007 0.0016 0.0022 0.0026 0.0010 0.0013 0.0027 0.0079 0.0067 0.0055 0.0024 0.0023 0.0021 0.0024 0.0020 0.0007 0.0002 0.0002 0.0066 0.0007 0.0017 0.0078 0.0006 0.0043 0.0089 0.0005 0.0089 0.0120 0.0096 0.0025 0.0132 0.0119 0.0183 0.0122 0.0107 0.0097 0.0101 0.0312 0.0539 0.0401 0.0095 0.0528 0.0646 0.0615 0.0148 0.0589 0.0420 0.0651 0.0549 0.0144 0.0044 0.0560 0.0453 0.0383 0.0039 0.0028 0.0037 0.0030 0.0054 0.0027 0.0005 0.0011 0.0024 0.0036"
"1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2152 2153 2154 2155","-77 99","1860","0.0002 0.0002 0.0003 0.0004 0.0005 0.0003 0.0010 0.0026 0.0037 0.0011 0.0010 0.0008 0.0008 0.0003 0.0005 0.0017 0.0022 0.0044 0.0011 0.0041 0.0056 0.0005 0.0001 0.0008 0.0011 0.0038 0.0008 0.0012 0.0017 0.0013 0.0002 0.0018 0.0014 0.0015 0.0012 0.0007 0.0005 0.0011 0.0021 0.0021 0.0006 0.0007 0.0021 0.0043 0.0045 0.0049 0.0020 0.0016 0.0014 0.0017 0.0011 0.0005 0.0002 0.0059 0.0003 0.0017 0.0066 0.0003 0.0032 0.0070 0.0003 0.0068 0.0119 0.0086 0.0028 0.0098 0.0072 0.0167 0.0079 0.0097 0.0080 0.0069 0.0282 0.0467 0.0344 0.0083 0.0497 0.0643 0.0595 0.0141 0.0704 0.0486 0.0637 0.0658 0.0139 0.0057 0.0806 0.0564 0.0463 0.0058 0.0037 0.0050 0.0033 0.0072 0.0033 0.0009 0.0019 0.0032 0.0050"
"1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1264 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1515 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2151 2152 2153 2154 2155 2202","9 33","1861","0.0002 0.0004 0.0003 0.0006 0.0005 0.0008 0.0027 0.0028 0.0010 0.0007 0.0007 0.0007 0.0003 0.0005 0.0014 0.0020 0.0034 0.0009 0.0037 0.0049 0.0005 0.0003 0.0009 0.0009 0.0033 0.0007 0.0010 0.0015 0.0011 0.0002 0.0020 0.0017 0.0013 0.0009 0.0006 0.0004 0.0008 0.0020 0.0020 0.0005 0.0006 0.0024 0.0036 0.0031 0.0056 0.0022 0.0016 0.0013 0.0013 0.0008 0.0007 0.0002 0.0061 0.0002 0.0016 0.0062 0.0002 0.0040 0.0073 0.0002 0.0082 0.0107 0.0059 0.0025 0.0111 0.0054 0.0150 0.0077 0.0068 0.0078 0.0060 0.0283 0.0461 0.0326 0.0076 0.0528 0.0628 0.0578 0.0142 0.0848 0.0509 0.0718 0.0596 0.0160 0.0064 0.0807 0.0584 0.0440 0.0057 0.0033 0.0055 0.0031 0.0068 0.0032 0.0002 0.0008 0.0016 0.0030 0.0045 0.0002"
"1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1263 1264 1266 1267 1268 1269 1270 1271 1272 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1516 1517 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2151 2152 2153 2154 2155 2202","27 51","1811","0.0001 0.0001 0.0002 0.0003 0.0003 0.0002 0.0006 0.0016 0.0021 0.0006 0.0006 0.0005 0.0006 0.0002 0.0003 0.0011 0.0012 0.0024 0.0007 0.0031 0.0046 0.0004 0.0002 0.0002 0.0006 0.0007 0.0023 0.0005 0.0009 0.0015 0.0011 0.0016 0.0016 0.0014 0.0008 0.0005 0.0004 0.0009 0.0016 0.0020 0.0005 0.0006 0.0026 0.0037 0.0040 0.0060 0.0029 0.0024 0.0018 0.0018 0.0010 0.0005 0.0002 0.0002 0.0065 0.0017 0.0082 0.0003 0.0033 0.0071 0.0004 0.0065 0.0128 0.0069 0.0029 0.0110 0.0082 0.0184 0.0097 0.0103 0.0095 0.0113 0.0280 0.0516 0.0410 0.0108 0.0452 0.0655 0.0642 0.0174 0.0648 0.0448 0.0597 0.0652 0.0163 0.0050 0.0783 0.0536 0.0478 0.0054 0.0028 0.0050 0.0030 0.0071 0.0034 0.0002 0.0008 0.0015 0.0027 0.0047 0.0003"
"1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1263 1264 1266 1267 1268 1269 1270 1271 1272 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2151 2152 2153 2154 2155 2202","15 68","1812","0.0001 0.0001 0.0002 0.0002 0.0003 0.0010 0.0010 0.0004 0.0003 0.0004 0.0005 0.0001 0.0002 0.0006 0.0007 0.0014 0.0004 0.0023 0.0033 0.0004 0.0001 0.0001 0.0004 0.0004 0.0017 0.0004 0.0007 0.0011 0.0009 0.0010 0.0010 0.0011 0.0005 0.0004 0.0003 0.0007 0.0014 0.0018 0.0004 0.0006 0.0023 0.0039 0.0035 0.0053 0.0025 0.0025 0.0022 0.0021 0.0009 0.0004 0.0001 0.0002 0.0072 0.0004 0.0011 0.0065 0.0005 0.0030 0.0068 0.0004 0.0065 0.0091 0.0087 0.0020 0.0110 0.0129 0.0179 0.0116 0.0108 0.0120 0.0116 0.0289 0.0542 0.0416 0.0117 0.0480 0.0650 0.0638 0.0179 0.0690 0.0424 0.0687 0.0566 0.0179 0.0057 0.0699 0.0553 0.0449 0.0050 0.0032 0.0058 0.0038 0.0085 0.0043 0.0003 0.0012 0.0019 0.0037 0.0061 0.0004"
"1116 1117 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1266 1267 1268 1269 1270 1271 1272 1273 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","19 60","1813","0.0001 0.0001 0.0002 0.0005 0.0006 0.0002 0.0002 0.0002 0.0003 0.0001 0.0001 0.0003 0.0004 0.0009 0.0003 0.0016 0.0025 0.0003 0.0002 0.0002 0.0011 0.0002 0.0005 0.0008 0.0007 0.0001 0.0008 0.0007 0.0007 0.0003 0.0002 0.0002 0.0007 0.0012 0.0015 0.0004 0.0006 0.0019 0.0035 0.0036 0.0057 0.0022 0.0022 0.0023 0.0024 0.0014 0.0003 0.0001 0.0001 0.0056 0.0005 0.0010 0.0062 0.0005 0.0021 0.0086 0.0004 0.0046 0.0088 0.0137 0.0020 0.0092 0.0132 0.0180 0.0124 0.0129 0.0126 0.0146 0.0293 0.0554 0.0426 0.0119 0.0454 0.0671 0.0646 0.0179 0.0610 0.0449 0.0618 0.0622 0.0155 0.0049 0.0726 0.0516 0.0492 0.0054 0.0039 0.0051 0.0046 0.0096 0.0049 0.0001 0.0003 0.0013 0.0023 0.0043 0.0070 0.0005"
"1117 1165 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1266 1267 1268 1269 1270 1271 1272 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","-18 74","1814","0.0001 0.0001 0.0003 0.0003 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0006 0.0002 0.0010 0.0015 0.0002 0.0001 0.0001 0.0007 0.0001 0.0003 0.0005 0.0005 0.0007 0.0005 0.0004 0.0002 0.0001 0.0001 0.0004 0.0010 0.0012 0.0003 0.0004 0.0019 0.0026 0.0026 0.0038 0.0020 0.0015 0.0015 0.0017 0.0011 0.0002 0.0046 0.0004 0.0007 0.0064 0.0003 0.0019 0.0106 0.0002 0.0045 0.0063 0.0106 0.0013 0.0084 0.0122 0.0151 0.0106 0.0110 0.0113 0.0109 0.0287 0.0510 0.0372 0.0099 0.0498 0.0632 0.0617 0.0159 0.0764 0.0465 0.0724 0.0580 0.0162 0.0064 0.0772 0.0601 0.0464 0.0057 0.0054 0.0067 0.0060 0.0111 0.0061 0.0002 0.0007 0.0023 0.0035 0.0062 0.0093 0.0009"
"1166 1167 1168 1170 1171 1216 1217 1218 1219 1220 1221 1222 1268 1270 1271 1272 1316 1317 1318 1319 1320 1321 1322 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2006 2055 2056 2105 2106 2150 2151 2152 2153 2154 2155 2202","29 23","1764","0.0002 0.0003 0.0001 0.0002 0.0003 0.0002 0.0002 0.0007 0.0002 0.0014 0.0023 0.0003 0.0008 0.0004 0.0007 0.0008 0.0010 0.0008 0.0006 0.0002 0.0002 0.0002 0.0009 0.0013 0.0022 0.0005 0.0008 0.0024 0.0048 0.0053 0.0060 0.0027 0.0030 0.0023 0.0028 0.0021 0.0002 0.0088 0.0005 0.0009 0.0145 0.0004 0.0020 0.0146 0.0004 0.0041 0.0081 0.0169 0.0016 0.0088 0.0150 0.0172 0.0119 0.0134 0.0145 0.0153 0.0296 0.0537 0.0409 0.0112 0.0442 0.0638 0.0616 0.0169 0.0624 0.0445 0.0584 0.0595 0.0145 0.0047 0.0715 0.0479 0.0449 0.0051 0.0050 0.0046 0.0051 0.0090 0.0046 0.0002 0.0007 0.0018 0.0028 0.0049 0.0069 0.0008"
